store_id,order_date,total_orders,breach_rate_pct,z_score,is_anomaly,rain_days,holiday_days,avg_delivery_min
40,2024-01-20,21,76.19,-0.68,False,3,0,14.476190476190476
40,2024-01-21,35,77.14,-0.56,False,4,3,15.17142857142857
40,2024-01-22,28,89.29,0.97,False,5,0,15.607142857142858
40,2024-01-23,21,80.95,-0.08,False,1,2,14.523809523809524
40,2024-01-24,33,75.76,-0.73,False,3,1,15.545454545454545
40,2024-01-25,29,86.21,0.58,False,2,1,16.0
40,2024-01-26,29,89.66,1.01,False,2,2,15.827586206896552
40,2024-01-27,34,85.29,0.46,False,3,2,16.323529411764707
40,2024-01-28,24,91.67,1.26,False,4,0,16.541666666666668
40,2024-01-29,24,91.67,1.26,False,1,0,15.291666666666666
40,2024-01-30,22,90.91,1.17,False,3,1,15.954545454545455
40,2024-01-31,22,72.73,-1.11,False,1,1,13.954545454545455
40,2024-02-01,26,84.62,0.38,False,1,0,15.192307692307692
40,2024-02-02,21,85.71,0.52,False,2,0,15.571428571428571
40,2024-02-03,21,85.71,0.52,False,2,2,15.0
40,2024-02-04,30,80.0,-0.2,False,1,0,14.6
40,2024-02-05,25,88.0,0.8,False,0,2,14.24
40,2024-02-06,30,76.67,-0.62,False,4,2,15.033333333333333
40,2024-02-07,26,53.85,-3.48,True,4,2,13.346153846153847
40,2024-02-08,21,80.95,-0.08,False,1,0,15.380952380952381
40,2024-02-09,37,86.49,0.61,False,6,0,15.324324324324325
40,2024-02-10,27,85.19,0.45,False,3,1,16.22222222222222
40,2024-02-11,24,87.5,0.74,False,1,1,15.208333333333334
40,2024-02-12,30,83.33,0.22,False,7,0,15.866666666666667
40,2024-02-13,29,82.76,0.15,False,5,0,14.89655172413793
40,2024-02-14,31,93.55,1.5,False,1,1,15.612903225806452
40,2024-02-15,25,64.0,-2.21,True,4,0,14.28
40,2024-02-16,30,96.67,1.89,False,2,1,15.533333333333333
40,2024-02-17,23,78.26,-0.42,False,0,1,15.608695652173912
40,2024-02-18,29,75.86,-0.72,False,1,0,14.551724137931034
40,2024-02-19,28,75.0,-0.83,False,3,2,15.964285714285714
40,2024-02-20,30,86.67,0.64,False,5,0,16.166666666666668
40,2024-02-21,23,91.3,1.22,False,3,1,16.130434782608695
40,2024-02-22,23,95.65,1.76,False,2,0,17.217391304347824
40,2024-02-23,23,73.91,-0.96,False,3,1,15.173913043478262
40,2024-02-24,20,95.0,1.68,False,2,1,15.65
40,2024-02-25,23,86.96,0.67,False,3,1,16.391304347826086
40,2024-02-26,26,84.62,0.38,False,6,0,16.807692307692307
40,2024-02-27,28,75.0,-0.83,False,3,0,14.964285714285714
40,2024-02-28,24,79.17,-0.3,False,3,0,15.791666666666666
40,2024-02-29,26,73.08,-1.07,False,5,0,15.26923076923077
40,2024-03-01,25,68.0,-1.71,False,1,1,15.16
40,2024-03-02,25,92.0,1.31,False,2,2,14.84
40,2024-03-03,24,75.0,-0.83,False,0,1,13.75
40,2024-03-04,18,83.33,0.22,False,1,0,14.0
40,2024-03-05,22,81.82,0.03,False,1,1,14.954545454545455
40,2024-03-06,28,71.43,-1.28,False,2,1,14.392857142857142
40,2024-03-07,29,82.76,0.15,False,3,0,15.10344827586207
40,2024-03-08,26,80.77,-0.1,False,2,0,14.384615384615385
40,2024-03-09,27,77.78,-0.48,False,2,0,14.925925925925926
40,2024-03-10,24,79.17,-0.3,False,2,0,15.916666666666666
40,2024-03-11,28,85.71,0.52,False,1,1,15.571428571428571
40,2024-03-12,17,64.71,-2.12,True,1,0,13.529411764705882
40,2024-03-13,32,93.75,1.53,False,4,0,15.875
40,2024-03-14,28,78.57,-0.38,False,0,0,14.0
40,2024-03-15,27,81.48,-0.01,False,2,1,14.777777777777779
40,2024-03-16,24,83.33,0.22,False,3,0,15.708333333333334
40,2024-03-17,31,74.19,-0.93,False,2,0,14.064516129032258
40,2024-03-18,23,78.26,-0.42,False,0,1,14.217391304347826
40,2024-03-19,15,73.33,-1.04,False,2,1,12.866666666666667
40,2024-03-20,33,84.85,0.41,False,7,0,15.575757575757576
40,2024-03-21,35,85.71,0.52,False,3,0,15.771428571428572
40,2024-03-22,26,80.77,-0.1,False,4,0,14.576923076923077
40,2024-03-23,29,79.31,-0.29,False,2,1,14.310344827586206
40,2024-03-24,18,83.33,0.22,False,0,0,14.38888888888889
40,2024-03-25,29,82.76,0.15,False,0,1,14.241379310344827
40,2024-03-26,31,93.55,1.5,False,3,0,16.225806451612904
40,2024-03-27,24,87.5,0.74,False,3,1,15.208333333333334
40,2024-03-28,40,85.0,0.43,False,2,0,15.575
40,2024-03-29,20,65.0,-2.08,True,4,0,14.4
40,2024-03-30,15,93.33,1.47,False,3,1,14.466666666666667
40,2024-03-31,24,79.17,-0.3,False,1,1,15.916666666666666
40,2024-04-01,24,87.5,0.74,False,0,0,14.791666666666666
40,2024-04-02,34,79.41,-0.27,False,4,5,14.970588235294118
40,2024-04-03,29,79.31,-0.29,False,2,1,15.620689655172415
40,2024-04-04,23,91.3,1.22,False,3,1,16.217391304347824
40,2024-04-05,29,75.86,-0.72,False,0,1,15.0
40,2024-04-06,30,76.67,-0.62,False,5,1,14.966666666666667
40,2024-04-07,21,85.71,0.52,False,2,0,14.19047619047619
40,2024-04-08,26,76.92,-0.59,False,3,0,14.307692307692308
40,2024-04-09,32,75.0,-0.83,False,2,2,14.59375
40,2024-04-10,33,78.79,-0.35,False,3,0,14.484848484848484
40,2024-04-11,30,93.33,1.47,False,3,0,17.133333333333333
40,2024-04-12,31,74.19,-0.93,False,2,0,15.32258064516129
40,2024-04-13,26,76.92,-0.59,False,2,1,14.384615384615385
40,2024-04-14,27,88.89,0.92,False,1,0,15.0
40,2024-04-15,26,84.62,0.38,False,3,0,14.307692307692308
40,2024-04-16,37,86.49,0.61,False,4,1,16.72972972972973
40,2024-04-17,24,83.33,0.22,False,1,0,15.875
40,2024-04-18,25,80.0,-0.2,False,2,0,13.48
40,2024-04-19,24,83.33,0.22,False,1,2,15.083333333333334
40,2024-04-20,22,68.18,-1.68,False,3,1,14.5
40,2024-04-21,29,75.86,-0.72,False,4,0,14.89655172413793
40,2024-04-22,33,93.94,1.55,False,2,1,15.909090909090908
40,2024-04-23,27,81.48,-0.01,False,7,1,13.925925925925926
40,2024-04-24,33,84.85,0.41,False,0,2,15.151515151515152
40,2024-04-25,31,87.1,0.69,False,2,3,16.193548387096776
40,2024-04-26,28,85.71,0.52,False,3,1,15.142857142857142
40,2024-04-27,29,89.66,1.01,False,3,0,16.379310344827587
40,2024-04-28,29,86.21,0.58,False,4,0,15.586206896551724
40,2024-04-29,19,89.47,0.99,False,1,0,15.789473684210526
40,2024-04-30,28,82.14,0.07,False,4,0,15.5
40,2024-05-01,33,87.88,0.79,False,4,1,16.0
40,2024-05-02,31,87.1,0.69,False,3,1,16.29032258064516
40,2024-05-03,27,77.78,-0.48,False,2,1,15.962962962962964
40,2024-05-04,24,70.83,-1.35,False,2,1,14.875
40,2024-05-05,21,66.67,-1.87,False,2,0,15.333333333333334
40,2024-05-06,25,88.0,0.8,False,6,1,16.2
40,2024-05-07,21,76.19,-0.68,False,0,1,14.571428571428571
40,2024-05-08,28,89.29,0.97,False,1,0,15.285714285714286
40,2024-05-09,33,75.76,-0.73,False,1,4,14.393939393939394
40,2024-05-10,26,80.77,-0.1,False,5,0,15.884615384615385
40,2024-05-11,24,100.0,2.31,True,1,0,16.458333333333332
40,2024-05-12,19,78.95,-0.33,False,2,1,14.947368421052632
40,2024-05-13,34,79.41,-0.27,False,3,1,15.382352941176471
40,2024-05-14,25,84.0,0.3,False,1,1,15.24
40,2024-05-15,31,87.1,0.69,False,3,2,15.0
40,2024-05-16,27,85.19,0.45,False,3,1,14.88888888888889
40,2024-05-17,33,93.94,1.55,False,3,1,15.606060606060606
40,2024-05-18,26,69.23,-1.55,False,3,0,14.192307692307692
40,2024-05-19,33,90.91,1.17,False,4,1,16.060606060606062
40,2024-05-20,19,78.95,-0.33,False,1,1,15.0
40,2024-05-21,28,82.14,0.07,False,2,0,15.321428571428571
40,2024-05-22,25,56.0,-3.21,True,1,3,13.88
40,2024-05-23,31,74.19,-0.93,False,4,1,14.387096774193548
40,2024-05-24,27,85.19,0.45,False,1,1,14.37037037037037
40,2024-05-25,31,74.19,-0.93,False,3,0,14.96774193548387
40,2024-05-26,34,88.24,0.83,False,1,1,15.264705882352942
40,2024-05-27,24,70.83,-1.35,False,4,0,14.125
40,2024-05-28,29,75.86,-0.72,False,2,1,14.517241379310345
40,2024-05-29,26,96.15,1.83,False,2,2,15.884615384615385
40,2024-05-30,29,79.31,-0.29,False,2,1,14.655172413793103
40,2024-05-31,31,87.1,0.69,False,3,1,15.806451612903226
40,2024-06-01,25,84.0,0.3,False,1,0,14.44
40,2024-06-02,23,82.61,0.13,False,0,1,15.91304347826087
40,2024-06-03,23,73.91,-0.96,False,1,0,14.391304347826088
40,2024-06-04,25,92.0,1.31,False,4,1,17.56
40,2024-06-05,25,84.0,0.3,False,4,0,15.36
40,2024-06-06,24,70.83,-1.35,False,1,1,14.583333333333334
40,2024-06-07,23,82.61,0.13,False,3,1,14.956521739130435
40,2024-06-08,36,91.67,1.26,False,1,1,14.777777777777779
40,2024-06-09,28,78.57,-0.38,False,1,3,14.892857142857142
40,2024-06-10,23,82.61,0.13,False,3,1,16.347826086956523
40,2024-06-11,25,92.0,1.31,False,6,2,15.8
40,2024-06-12,18,77.78,-0.48,False,2,1,14.333333333333334
40,2024-06-13,28,82.14,0.07,False,3,0,15.071428571428571
40,2024-06-14,28,82.14,0.07,False,1,0,15.392857142857142
40,2024-06-15,35,80.0,-0.2,False,3,1,16.2
40,2024-06-16,17,88.24,0.83,False,1,0,15.823529411764707
40,2024-06-17,21,85.71,0.52,False,0,1,14.619047619047619
40,2024-06-18,24,95.83,1.79,False,1,1,16.583333333333332
40,2024-06-19,21,80.95,-0.08,False,3,0,15.714285714285714
40,2024-06-20,27,62.96,-2.34,True,1,1,12.481481481481481
40,2024-06-21,24,75.0,-0.83,False,1,0,14.625
40,2024-06-22,25,80.0,-0.2,False,0,2,14.48
40,2024-06-23,22,81.82,0.03,False,1,0,15.136363636363637
40,2024-06-24,25,84.0,0.3,False,6,0,15.08
40,2024-06-25,36,91.67,1.26,False,3,1,16.805555555555557
40,2024-06-26,24,95.83,1.79,False,2,1,15.458333333333334
40,2024-06-27,38,89.47,0.99,False,1,0,16.18421052631579
40,2024-06-28,22,81.82,0.03,False,2,1,16.227272727272727
40,2024-06-29,23,65.22,-2.06,True,2,1,13.91304347826087
40,2024-06-30,18,83.33,0.22,False,0,1,15.666666666666666
40,2024-07-01,31,87.1,0.69,False,0,1,15.129032258064516
40,2024-07-02,28,89.29,0.97,False,2,0,16.642857142857142
40,2024-07-03,20,70.0,-1.46,False,2,0,13.0
40,2024-07-04,37,83.78,0.27,False,0,0,14.18918918918919
40,2024-07-05,30,76.67,-0.62,False,3,1,14.8
40,2024-07-06,28,78.57,-0.38,False,0,0,15.214285714285714
40,2024-07-07,32,81.25,-0.04,False,3,1,14.875
40,2024-07-08,28,78.57,-0.38,False,3,1,15.0
40,2024-07-09,17,76.47,-0.64,False,1,0,15.294117647058824
40,2024-07-10,21,71.43,-1.28,False,0,2,14.714285714285714
40,2024-07-11,27,77.78,-0.48,False,2,0,14.851851851851851
40,2024-07-12,26,73.08,-1.07,False,4,0,14.192307692307692
40,2024-07-13,28,89.29,0.97,False,0,2,16.214285714285715
40,2024-07-14,21,80.95,-0.08,False,2,1,16.19047619047619
40,2024-07-15,23,69.57,-1.51,False,1,1,14.782608695652174
40,2024-07-16,28,82.14,0.07,False,0,1,14.821428571428571
40,2024-07-17,22,86.36,0.6,False,1,1,15.818181818181818
40,2024-07-18,21,80.95,-0.08,False,1,1,14.80952380952381
40,2024-07-19,22,77.27,-0.54,False,3,0,13.863636363636363
40,2024-07-20,29,82.76,0.15,False,5,0,15.96551724137931
40,2024-07-21,27,96.3,1.85,False,3,1,15.222222222222221
40,2024-07-22,31,83.87,0.29,False,2,1,14.903225806451612
40,2024-07-23,25,88.0,0.8,False,2,0,14.56
40,2024-07-24,22,81.82,0.03,False,2,0,14.772727272727273
40,2024-07-25,21,66.67,-1.87,False,4,0,13.571428571428571
40,2024-07-26,24,83.33,0.22,False,4,0,15.333333333333334
40,2024-07-27,28,75.0,-0.83,False,2,3,14.964285714285714
40,2024-07-28,27,92.59,1.38,False,2,0,16.40740740740741
40,2024-07-29,23,91.3,1.22,False,0,1,15.391304347826088
40,2024-07-30,27,77.78,-0.48,False,2,1,14.962962962962964
40,2024-07-31,24,83.33,0.22,False,3,2,15.541666666666666
40,2024-08-01,26,80.77,-0.1,False,2,0,15.076923076923077
40,2024-08-02,29,89.66,1.01,False,4,1,15.0
40,2024-08-03,22,68.18,-1.68,False,2,1,13.136363636363637
40,2024-08-04,35,71.43,-1.28,False,3,0,13.485714285714286
40,2024-08-05,35,80.0,-0.2,False,2,0,15.257142857142858
40,2024-08-06,25,76.0,-0.7,False,3,0,13.84
40,2024-08-07,25,88.0,0.8,False,0,1,15.4
40,2024-08-08,31,87.1,0.69,False,5,1,15.064516129032258
40,2024-08-09,24,87.5,0.74,False,4,0,16.125
40,2024-08-10,18,83.33,0.22,False,1,0,14.61111111111111
40,2024-08-11,22,81.82,0.03,False,0,0,15.727272727272727
40,2024-08-12,25,84.0,0.3,False,3,0,14.8
40,2024-08-13,21,90.48,1.11,False,2,0,15.80952380952381
40,2024-08-14,21,76.19,-0.68,False,0,2,14.428571428571429
40,2024-08-15,39,82.05,0.06,False,2,2,14.846153846153847
40,2024-08-16,25,80.0,-0.2,False,4,0,15.72
40,2024-08-17,24,87.5,0.74,False,4,2,15.916666666666666
40,2024-08-18,29,82.76,0.15,False,0,1,14.172413793103448
40,2024-08-19,27,81.48,-0.01,False,5,0,15.296296296296296
40,2024-08-20,20,90.0,1.05,False,2,0,15.75
40,2024-08-21,36,75.0,-0.83,False,5,2,14.166666666666666
40,2024-08-22,25,80.0,-0.2,False,1,2,14.08
40,2024-08-23,31,93.55,1.5,False,0,0,15.451612903225806
40,2024-08-24,28,85.71,0.52,False,0,0,15.642857142857142
40,2024-08-25,31,87.1,0.69,False,3,0,16.258064516129032
40,2024-08-26,25,80.0,-0.2,False,3,0,14.08
40,2024-08-27,32,75.0,-0.83,False,5,0,15.4375
40,2024-08-28,23,78.26,-0.42,False,1,1,14.956521739130435
40,2024-08-29,22,86.36,0.6,False,0,0,14.681818181818182
40,2024-08-30,25,72.0,-1.2,False,1,2,14.12
40,2024-08-31,22,95.45,1.74,False,1,0,16.5
40,2024-09-01,29,86.21,0.58,False,4,1,14.586206896551724
40,2024-09-02,27,88.89,0.92,False,2,0,15.481481481481481
40,2024-09-03,30,83.33,0.22,False,2,1,14.2
40,2024-09-04,29,75.86,-0.72,False,1,2,14.862068965517242
40,2024-09-05,18,72.22,-1.18,False,1,0,13.38888888888889
40,2024-09-06,36,86.11,0.57,False,4,1,16.055555555555557
40,2024-09-07,32,84.38,0.35,False,3,0,15.4375
40,2024-09-08,28,75.0,-0.83,False,3,0,14.75
40,2024-09-09,29,75.86,-0.72,False,1,1,15.379310344827585
40,2024-09-10,28,89.29,0.97,False,4,3,16.464285714285715
40,2024-09-11,26,76.92,-0.59,False,2,0,14.807692307692308
40,2024-09-12,21,76.19,-0.68,False,0,1,13.428571428571429
40,2024-09-13,28,85.71,0.52,False,2,1,15.357142857142858
40,2024-09-14,26,80.77,-0.1,False,2,1,14.307692307692308
40,2024-09-15,27,74.07,-0.94,False,2,2,14.037037037037036
40,2024-09-16,24,79.17,-0.3,False,1,1,14.666666666666666
40,2024-09-17,22,81.82,0.03,False,2,0,14.545454545454545
40,2024-09-18,24,91.67,1.26,False,3,0,16.583333333333332
40,2024-09-19,22,77.27,-0.54,False,4,0,15.181818181818182
40,2024-09-20,22,77.27,-0.54,False,2,0,14.136363636363637
40,2024-09-21,34,79.41,-0.27,False,2,1,14.794117647058824
40,2024-09-22,34,85.29,0.46,False,3,3,15.323529411764707
40,2024-09-23,26,88.46,0.86,False,2,0,15.23076923076923
40,2024-09-24,24,83.33,0.22,False,3,0,15.916666666666666
40,2024-09-25,22,72.73,-1.11,False,0,3,14.5
40,2024-09-26,28,75.0,-0.83,False,3,0,14.785714285714286
40,2024-09-27,27,85.19,0.45,False,1,0,14.481481481481481
40,2024-09-28,31,77.42,-0.52,False,1,1,14.741935483870968
40,2024-09-29,24,91.67,1.26,False,3,0,16.375
40,2024-09-30,31,87.1,0.69,False,3,1,14.580645161290322
40,2024-10-01,23,82.61,0.13,False,3,1,14.608695652173912
40,2024-10-02,28,89.29,0.97,False,2,1,15.0
40,2024-10-03,27,85.19,0.45,False,4,1,14.925925925925926
40,2024-10-04,31,83.87,0.29,False,1,0,15.67741935483871
40,2024-10-05,24,79.17,-0.3,False,2,1,14.416666666666666
40,2024-10-06,26,84.62,0.38,False,3,1,15.0
40,2024-10-07,36,80.56,-0.13,False,0,0,14.472222222222221
40,2024-10-08,29,93.1,1.44,False,2,1,16.379310344827587
40,2024-10-09,32,81.25,-0.04,False,7,0,14.5625
40,2024-10-10,20,70.0,-1.46,False,1,0,13.35
40,2024-10-11,24,87.5,0.74,False,1,0,16.25
40,2024-10-12,19,63.16,-2.31,True,0,1,14.157894736842104
40,2024-10-13,29,72.41,-1.15,False,2,1,14.241379310344827
40,2024-10-14,25,84.0,0.3,False,4,1,15.2
40,2024-10-15,26,73.08,-1.07,False,2,1,14.961538461538462
40,2024-10-16,25,80.0,-0.2,False,6,1,15.08
40,2024-10-17,21,85.71,0.52,False,0,2,15.952380952380953
40,2024-10-18,26,73.08,-1.07,False,0,0,14.961538461538462
40,2024-10-19,30,86.67,0.64,False,4,1,15.366666666666667
40,2024-10-20,27,88.89,0.92,False,1,2,16.0
40,2024-10-21,28,78.57,-0.38,False,1,1,15.535714285714286
40,2024-10-22,33,84.85,0.41,False,4,2,15.696969696969697
40,2024-10-23,23,91.3,1.22,False,0,1,15.391304347826088
40,2024-10-24,31,87.1,0.69,False,3,1,16.806451612903224
40,2024-10-25,28,82.14,0.07,False,1,0,14.464285714285714
40,2024-10-26,26,92.31,1.34,False,3,2,16.03846153846154
40,2024-10-27,22,77.27,-0.54,False,1,0,14.045454545454545
40,2024-10-28,24,83.33,0.22,False,5,0,16.083333333333332
40,2024-10-29,27,88.89,0.92,False,2,0,16.0
40,2024-10-30,33,87.88,0.79,False,2,2,15.272727272727273
40,2024-10-31,18,88.89,0.92,False,2,0,14.333333333333334
40,2024-11-01,31,77.42,-0.52,False,5,2,15.806451612903226
40,2024-11-02,18,72.22,-1.18,False,2,0,14.333333333333334
40,2024-11-03,22,100.0,2.31,True,1,2,17.318181818181817
40,2024-11-04,25,80.0,-0.2,False,1,1,14.44
40,2024-11-05,31,90.32,1.09,False,3,2,16.903225806451612
40,2024-11-06,21,95.24,1.71,False,2,0,15.333333333333334
40,2024-11-07,32,87.5,0.74,False,2,4,15.78125
40,2024-11-08,38,81.58,-0.0,False,3,0,15.605263157894736
40,2024-11-09,20,65.0,-2.08,True,1,1,13.75
40,2024-11-10,27,77.78,-0.48,False,2,1,15.518518518518519
40,2024-11-11,35,91.43,1.23,False,3,0,16.742857142857144
40,2024-11-12,24,83.33,0.22,False,0,1,15.166666666666666
40,2024-11-13,28,71.43,-1.28,False,3,2,13.178571428571429
40,2024-11-14,24,79.17,-0.3,False,5,0,15.958333333333334
40,2024-11-15,29,79.31,-0.29,False,3,2,13.827586206896552
40,2024-11-16,35,88.57,0.88,False,2,0,16.257142857142856
40,2024-11-17,30,76.67,-0.62,False,0,0,14.9
40,2024-11-18,24,95.83,1.79,False,6,0,17.166666666666668
40,2024-11-19,23,73.91,-0.96,False,3,0,13.434782608695652
40,2024-11-20,22,77.27,-0.54,False,1,1,14.363636363636363
40,2024-11-21,27,77.78,-0.48,False,2,2,15.037037037037036
40,2024-11-22,35,77.14,-0.56,False,1,2,14.228571428571428
40,2024-11-23,38,86.84,0.66,False,5,3,15.526315789473685
40,2024-11-24,26,73.08,-1.07,False,1,3,14.346153846153847
40,2024-11-25,25,84.0,0.3,False,2,0,15.32
40,2024-11-26,30,90.0,1.05,False,3,2,15.733333333333333
40,2024-11-27,24,79.17,-0.3,False,1,0,14.833333333333334
40,2024-11-28,17,82.35,0.09,False,1,0,14.294117647058824
40,2024-11-29,27,85.19,0.45,False,3,0,15.11111111111111
40,2024-11-30,23,95.65,1.76,False,7,3,15.521739130434783
40,2024-12-01,19,89.47,0.99,False,2,0,15.421052631578947
40,2024-12-02,26,84.62,0.38,False,5,0,15.615384615384615
40,2024-12-03,21,90.48,1.11,False,1,1,15.904761904761905
40,2024-12-04,21,85.71,0.52,False,0,5,16.142857142857142
40,2024-12-05,18,83.33,0.22,False,1,0,14.5
40,2024-12-06,21,80.95,-0.08,False,0,1,15.285714285714286
40,2024-12-07,24,70.83,-1.35,False,1,1,14.708333333333334
40,2024-12-08,28,71.43,-1.28,False,0,0,13.857142857142858
40,2024-12-09,26,88.46,0.86,False,0,0,14.653846153846153
40,2024-12-10,22,72.73,-1.11,False,0,0,14.363636363636363
40,2024-12-11,20,70.0,-1.46,False,1,0,13.2
40,2024-12-12,29,72.41,-1.15,False,4,1,14.413793103448276
40,2024-12-13,25,84.0,0.3,False,5,1,15.6
40,2024-12-14,19,73.68,-0.99,False,1,2,14.052631578947368
40,2024-12-15,16,87.5,0.74,False,0,0,14.875
40,2024-12-16,29,75.86,-0.72,False,1,2,14.03448275862069
40,2024-12-17,27,85.19,0.45,False,2,1,15.666666666666666
40,2024-12-18,32,81.25,-0.04,False,5,1,14.71875
40,2024-12-19,26,73.08,-1.07,False,1,0,13.961538461538462
40,2024-12-20,26,92.31,1.34,False,3,2,17.307692307692307
40,2024-12-21,22,81.82,0.03,False,1,0,14.590909090909092
40,2024-12-22,23,78.26,-0.42,False,1,1,15.347826086956522
40,2024-12-23,35,88.57,0.88,False,1,0,15.571428571428571
40,2024-12-24,35,71.43,-1.28,False,2,2,13.885714285714286
40,2024-12-25,25,84.0,0.3,False,2,2,15.4
40,2024-12-26,22,81.82,0.03,False,3,0,15.272727272727273
40,2024-12-27,26,92.31,1.34,False,2,1,15.538461538461538
40,2024-12-28,23,78.26,-0.42,False,0,0,14.956521739130435
40,2024-12-29,26,88.46,0.86,False,0,1,15.26923076923077
40,2024-12-30,31,80.65,-0.12,False,3,2,14.838709677419354
40,2024-12-31,37,75.68,-0.74,False,3,2,14.054054054054054
40,2025-01-01,34,67.65,-1.75,False,5,0,14.735294117647058
40,2025-01-02,24,87.5,0.74,False,2,1,15.708333333333334
40,2025-01-03,24,91.67,1.26,False,4,0,15.916666666666666
40,2025-01-04,24,70.83,-1.35,False,1,0,13.958333333333334
40,2025-01-05,31,93.55,1.5,False,3,0,16.93548387096774
40,2025-01-06,21,76.19,-0.68,False,1,0,14.571428571428571
40,2025-01-07,23,86.96,0.67,False,3,0,15.695652173913043
40,2025-01-08,19,89.47,0.99,False,1,2,14.631578947368421
40,2025-01-09,29,75.86,-0.72,False,2,0,14.379310344827585
40,2025-01-10,24,75.0,-0.83,False,1,2,14.0
40,2025-01-11,24,91.67,1.26,False,0,0,16.625
40,2025-01-12,22,72.73,-1.11,False,1,0,13.863636363636363
40,2025-01-13,31,70.97,-1.33,False,0,1,13.35483870967742
40,2025-01-14,21,85.71,0.52,False,1,0,15.047619047619047
40,2025-01-15,29,75.86,-0.72,False,1,1,14.862068965517242
40,2025-01-16,21,71.43,-1.28,False,3,0,14.571428571428571
40,2025-01-17,35,80.0,-0.2,False,1,0,14.571428571428571
40,2025-01-18,20,80.0,-0.2,False,5,1,15.15
40,2025-01-19,24,83.33,0.22,False,4,1,16.416666666666668
40,2025-01-20,25,64.0,-2.21,True,4,0,13.68
40,2025-01-21,20,80.0,-0.2,False,1,0,15.45
40,2025-01-22,19,94.74,1.65,False,0,0,14.526315789473685
40,2025-01-23,23,95.65,1.76,False,3,1,16.73913043478261
40,2025-01-24,32,87.5,0.74,False,5,1,15.03125
40,2025-01-25,27,77.78,-0.48,False,1,2,15.444444444444445
40,2025-01-26,19,84.21,0.33,False,2,0,16.473684210526315
40,2025-01-27,31,90.32,1.09,False,4,3,16.967741935483872
40,2025-01-28,23,78.26,-0.42,False,1,0,15.347826086956522
40,2025-01-29,27,77.78,-0.48,False,4,0,14.407407407407407
40,2025-01-30,24,87.5,0.74,False,1,2,14.791666666666666
40,2025-01-31,26,73.08,-1.07,False,1,0,13.73076923076923
40,2025-02-01,26,88.46,0.86,False,0,1,15.923076923076923
40,2025-02-02,23,82.61,0.13,False,3,0,16.217391304347824
40,2025-02-03,21,80.95,-0.08,False,3,1,16.571428571428573
40,2025-02-04,27,88.89,0.92,False,1,0,15.88888888888889
40,2025-02-05,23,65.22,-2.06,True,4,0,13.608695652173912
40,2025-02-06,23,86.96,0.67,False,4,0,15.565217391304348
40,2025-02-07,19,78.95,-0.33,False,3,0,14.842105263157896
40,2025-02-08,18,83.33,0.22,False,0,1,15.055555555555555
40,2025-02-09,29,75.86,-0.72,False,2,0,14.03448275862069
40,2025-02-10,28,75.0,-0.83,False,1,1,14.071428571428571
40,2025-02-11,25,88.0,0.8,False,1,1,15.04
40,2025-02-12,31,87.1,0.69,False,3,1,16.129032258064516
40,2025-02-13,19,73.68,-0.99,False,1,3,14.263157894736842
40,2025-02-14,26,84.62,0.38,False,2,2,15.115384615384615
40,2025-02-15,25,88.0,0.8,False,3,0,15.0
40,2025-02-16,24,95.83,1.79,False,1,1,15.791666666666666
40,2025-02-17,18,77.78,-0.48,False,0,0,15.88888888888889
40,2025-02-18,28,78.57,-0.38,False,2,0,15.25
40,2025-02-19,38,89.47,0.99,False,3,0,15.578947368421053
40,2025-02-20,24,54.17,-3.44,True,2,0,12.958333333333334
40,2025-02-21,22,100.0,2.31,True,1,1,17.227272727272727
40,2025-02-22,34,91.18,1.2,False,4,0,16.205882352941178
40,2025-02-23,26,92.31,1.34,False,0,1,15.538461538461538
40,2025-02-24,22,81.82,0.03,False,0,1,14.090909090909092
40,2025-02-25,23,86.96,0.67,False,1,1,14.521739130434783
40,2025-02-26,30,90.0,1.05,False,1,1,15.366666666666667
40,2025-02-27,31,80.65,-0.12,False,3,0,15.483870967741936
40,2025-02-28,21,71.43,-1.28,False,2,0,14.952380952380953
40,2025-03-01,31,74.19,-0.93,False,3,0,15.483870967741936
40,2025-03-02,24,83.33,0.22,False,1,1,14.416666666666666
40,2025-03-03,25,80.0,-0.2,False,3,0,14.84
40,2025-03-04,19,84.21,0.33,False,2,1,16.157894736842106
40,2025-03-05,13,84.62,0.38,False,2,1,16.923076923076923
40,2025-03-06,36,80.56,-0.13,False,1,0,15.472222222222221
40,2025-03-07,24,91.67,1.26,False,1,2,14.541666666666666
40,2025-03-08,23,82.61,0.13,False,2,3,14.391304347826088
40,2025-03-09,22,100.0,2.31,True,0,2,15.954545454545455
40,2025-03-10,23,82.61,0.13,False,0,1,14.869565217391305
40,2025-03-11,26,88.46,0.86,False,1,0,14.73076923076923
40,2025-03-12,25,100.0,2.31,True,2,0,14.76
40,2025-03-13,22,77.27,-0.54,False,1,0,14.863636363636363
40,2025-03-14,18,100.0,2.31,True,4,0,16.944444444444443
40,2025-03-15,23,91.3,1.22,False,8,0,15.478260869565217
40,2025-03-16,32,68.75,-1.61,False,1,1,14.40625
40,2025-03-17,21,80.95,-0.08,False,0,0,14.714285714285714
40,2025-03-18,20,75.0,-0.83,False,0,0,15.4
40,2025-03-19,26,80.77,-0.1,False,3,0,13.692307692307692
40,2025-03-20,21,80.95,-0.08,False,3,3,15.095238095238095
40,2025-03-21,30,83.33,0.22,False,1,1,15.033333333333333
